n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_sample_files,ref_no_slash
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.022664388020833332,0.0,0.0,17.94230279433368,0.2217177012085373,2.2367400965909345,0.7831585870270074,0.3333333333333333,0.5511621701092172,0.0090206435,0.5511285298400455,0,12.22,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023688422309027776,0.0,0.0,41.063897301597926,0.7366809286890313,5.655443320281125,0.736658531610226,0.3333333333333333,0.551142975414206,0.009122793499999999,0.5511093363165855,0,12.01,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018792046440972224,0.0,0.0,8.54119616751862,-0.06713959068882445,-0.1566437908001721,0.8128118188271047,0.3333333333333333,0.5511374409507103,0.008998493500000001,0.5511038021908866,0,12.22,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018412272135416668,0.0,0.0,14.640321517932847,0.3075945481149169,1.663784807329267,0.8549998765913864,0.3333333333333333,0.5511424828179786,0.009078660166666667,0.5511088437504239,0,12.18,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015353732638888888,0.0,0.0,5.672132549758142,-0.18834393887512965,0.35328764505166804,0.5794654967626321,0.3333333333333333,0.5511040661074933,0.008932326833333332,0.5510704293847084,0,12.18,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019144694010416668,0.0,0.0,8.339929344652822,-0.05723032076327656,-0.026039242981941973,0.7077625501976051,0.3333333333333333,0.5511392523801985,0.009060160166666666,0.5511056135098139,0,12.209999999999999,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016798231336805556,0.0,0.0,19.87548251635158,0.09709546075934501,8.363127884656086,0.7310913514866506,0.3333333333333333,0.5511051730001925,0.008974593500000001,0.5510715362098482,0,12.290000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020907931857638888,0.0,0.0,14.591060800575434,0.05663425273376771,1.0989269740229493,0.7807182667660874,0.3333333333333333,0.5511519431492227,0.009194160166666666,0.5511183035042551,0,12.09,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.01702880859375,0.0,0.0,19.679174010817135,0.2390243036074269,8.644289096916816,0.6581669465476571,0.3333333333333333,0.5511038458880034,0.009167126833333332,0.5510702091786597,0,12.21,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015916612413194444,0.0,0.0,7.111329764897707,-0.07139767406692678,-0.12536853624033975,0.656487898450456,0.3333333333333333,0.5511297672121699,0.009008660166666667,0.551096128920714,0,12.16,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021837022569444444,0.0,0.0,16.024045892358487,-0.14250455649372337,-0.09036061860813265,1.072025797162356,0.3333333333333333,0.5511665355880524,0.009171826833333334,0.551132895052433,0,12.42,16384,300,nnair25_Alcoholics
4,2,0,0,4,8,2,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,0.601531982421875,0.004913330078125,0.0,0.0,31.03874605818452,0.041109170775428645,-0.007562144622274299,1.3736337024550755,0.3333333333333333,0.49514740889946895,0.0090404935,0.4951171875,0,12.12,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018866644965277776,0.0,0.0,8.517105390621465,0.08852938862550748,0.002979399498207913,0.7201851018770972,0.3333333333333333,0.5511358381502124,0.008956660166666667,0.5511021994882159,0,12.25,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017815483940972224,0.0,0.0,7.798618117688492,-0.01253017468432397,-0.1032925777758067,0.8057360367111649,0.3333333333333333,0.5511463557005865,0.0090939935,0.5511127163966497,0,12.21,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023227267795138888,0.0,0.0,58.3950784653706,0.7139772005560188,4.726877531574616,0.6136581321621305,0.3333333333333333,0.5511384170363439,0.009326160166666667,0.5511047782169448,0,12.31,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.024861653645833332,0.0,0.0,18.532484693009565,0.13695301240820645,0.1262716082700183,1.0481665361607142,0.3333333333333333,0.5511735511518016,0.0090974935,0.5511399101879861,0,12.34,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.022223578559027776,0.0,0.0,21.356528034935767,0.08811334720185614,0.9598826269437861,0.8756260201058094,0.3333333333333333,0.5511649733543027,0.008986326833333334,0.5511313329140345,0,12.13,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021355523003472224,0.0,0.0,12.793268691270141,-0.007086908058195315,-0.12121000603547143,0.9309586463604207,0.3333333333333333,0.5511656389801293,0.009039660166666666,0.5511319984992346,0,12.09,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016120062934027776,0.0,0.0,6.278713683272472,-0.19462489163172733,0.381944857319033,0.6162745262599867,0.3333333333333333,0.5511143766846626,0.008930660166666667,0.55108073933257,0,12.030000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018419053819444444,0.0,0.0,8.959234879227713,0.09441859279016705,-0.062316065641076536,0.7434787968749997,0.3333333333333333,0.5511477200679524,0.0091514935,0.5511140806807412,0,12.14,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023145887586805556,0.0,0.0,13.692988742227842,-0.0041738443621660406,-0.1568547203985681,1.0210515127840913,0.3333333333333333,0.5511717339270636,0.009008493499999999,0.5511380930741628,0,12.4,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020663791232638888,0.0,0.0,9.841165213193769,0.08151852793568758,0.11275420929481943,0.7181683260047936,0.3333333333333333,0.5511504065801504,0.008945826833333333,0.5511167670289675,0,12.3,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019456651475694444,0.0,0.0,9.98891444165898,0.12070902221063755,0.13293613241411215,0.7799924003480191,0.3333333333333333,0.5511361792420539,0.008897493499999999,0.5511025405592389,0,12.23,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021775987413194444,0.0,0.0,15.915397135599806,-0.125313160090641,0.05681511535170721,1.0477331379410872,0.3333333333333333,0.5511654907873146,0.009114326833333334,0.5511318503154649,0,12.19,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020555284288194444,0.0,0.0,9.478391949027086,-0.11634067320822859,0.04125329045319037,0.7677346852494858,0.3333333333333333,0.5511451651907125,0.0089969935,0.5511115259594388,0,12.31,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016452365451388888,0.0,0.0,6.533466473643405,-0.031133586524063808,0.00018101150050534956,0.6184765937645617,0.3333333333333333,0.5511267478870585,0.008961160166666668,0.5510931097798877,0,12.47,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017788357204861112,0.0,0.0,11.578435236450183,0.3642975423276422,1.6593002511818735,0.5993595523021046,0.3333333333333333,0.5511198358099118,0.008991326833333334,0.5510861981246207,0,12.21,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016072591145833332,0.0,0.0,6.252420818475986,0.011021638379538639,0.5562047925968977,0.5590081604450715,0.3333333333333333,0.5511012512719083,0.0088709935,0.5510676147209274,0,12.190000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.022420247395833332,0.0,0.0,19.228155902852468,-0.10896361064477848,-0.08948489287013588,1.1913049164402176,0.3333333333333333,0.5511691583525034,0.009113326833333333,0.5511355176568031,0,12.26,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015353732638888888,0.0,0.0,4.620733058915506,0.09725935612826453,0.19293957296380623,0.502930215465869,0.3333333333333333,0.5510913281485784,0.008883326833333333,0.5510576922032568,0,12.200000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017503526475694444,0.0,0.0,5.97928941931929,0.06073835771709676,-0.06643990940726985,0.7584947526067074,0.3333333333333333,0.5511458192260397,0.009061993499999999,0.5511121799548467,0,12.14,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.0234375,0.0,0.0,22.99656888151053,0.40567410525020026,2.484051691289589,1.0735328692346744,0.3333333333333333,0.5511495530226539,0.009869760166666667,0.551115913523568,0,12.22,16384,300,nnair25_Alcoholics
4,2,0,0,4,8,2,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,0.6070556640625,0.004913330078125,0.0,0.0,38.80982669425596,0.012432979227438558,0.44375341811083424,1.2986837523933454,0.3333333333333333,0.49514740889946895,0.0091269935,0.4951171875,0,12.34,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019090440538194444,0.0,0.0,6.460186856824476,-0.1578035233066221,0.2587690417750563,0.6609676899590224,0.3333333333333333,0.5511454963478403,0.008973160166666666,0.5511118570963541,0,12.2,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020128038194444444,0.0,0.0,20.40370775529073,0.17596326616211644,7.762805275466721,0.6564596428140591,0.3333333333333333,0.5511417319191918,0.008940976833333334,0.5511080928974681,0,12.39,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017815483940972224,0.0,0.0,6.003682823717555,-0.06328180214061607,0.11794933018638469,0.6143365242846388,0.3333333333333333,0.5511327244453198,0.0089244935,0.5510990859733688,0,12.07,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.02362060546875,0.0,0.0,77.48182783209175,-0.182634884264422,0.7135962119735936,1.4820021586031726,0.3333333333333333,0.551170061583569,0.009225510166666666,0.55113642083274,0,12.23,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015550401475694444,0.0,0.0,5.567523416005323,-0.02037997830541726,0.3079461536360713,0.5855672199501746,0.3333333333333333,0.5511141009963537,0.008787826833333333,0.5510804636610879,0,12.05,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019144694010416668,0.0,0.0,10.438836377225774,-0.0653177690404362,0.12262307961133323,0.7536495337384886,0.3333333333333333,0.5511391430983463,0.008919326833333333,0.5511055042346319,0,12.2,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018391927083333332,0.0,0.0,8.462332515970273,-0.1280747171742051,0.10455592093754744,0.7509558271465243,0.3333333333333333,0.5511316026505498,0.0088489935,0.5510979642470678,0,12.409999999999998,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021464029947916668,0.0,0.0,12.751202610761267,-0.06730317080595516,-0.01888960153812976,0.9050202976403888,0.3333333333333333,0.5511630807913183,0.008991160166666666,0.5511294404665629,0,12.24,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.0201416015625,0.0,0.0,10.588397886625355,-0.02476096247258493,-0.13033379097229703,0.9233944716483098,0.3333333333333333,0.551147415403395,0.009123826833333333,0.5511137760347791,0,12.24,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017055935329861112,0.0,0.0,5.913369024984828,-0.06964910092006522,0.1253368305214507,0.6146809437675951,0.3333333333333333,0.551123363461214,0.0087784935,0.5510897255606122,0,12.280000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016825358072916668,0.0,0.0,18.17890782574038,0.27152782918866136,10.056408175644611,0.5408979760337295,0.3333333333333333,0.5511159637551968,0.008882910166666667,0.5510823263062371,0,12.34,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.02191162109375,0.0,0.0,16.428808877364087,-0.21882405626331788,0.4584626223022456,0.9943324521195299,0.3333333333333333,0.5511598760182154,0.009110160166666667,0.551126235889064,0,12.29,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018134223090277776,0.0,0.0,8.056754284425809,0.06758736142074968,-0.0952256966668883,0.7514012213100282,0.3333333333333333,0.5511450981313942,0.008812160166666666,0.5511114589042134,0,12.09,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019565158420138888,0.0,0.0,9.890424828974416,0.1405217747694262,0.7158806299347633,0.7068479731596001,0.3333333333333333,0.5511520938257157,0.009007660166666667,0.5511184541715516,0,12.08,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023661295572916668,0.0,0.0,20.44062570722788,0.01577652451607065,-0.19039128312760809,1.2339637263304448,0.3333333333333333,0.5511740288459582,0.009117660166666666,0.5511403878529867,0,12.31,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020819769965277776,0.0,0.0,13.025693250303775,-0.09467475385563894,-0.11401711593836088,1.0038771351834577,0.3333333333333333,0.5511587434608389,0.0091774935,0.5511251034008132,0,12.19,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023688422309027776,0.0,0.0,17.32431687938092,-0.013207706751236413,0.02329606847896352,0.9916864657346487,0.3333333333333333,0.5511605151514718,0.0091324935,0.5511268749833107,0,12.28,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.014133029513888888,0.0,0.0,3.5028379877529168,-0.045858130097778504,0.03548914924686216,0.5192314941753111,0.3333333333333333,0.5510998835929711,0.008604326833333334,0.5510662471254667,0,12.34,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.025349934895833332,0.0,0.0,23.89158996466556,-0.11829819491740591,0.6096721869651228,1.0717831790284746,0.3333333333333333,0.5511824592785353,0.009065326833333333,0.5511488177710109,0,12.06,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015353732638888888,0.0,0.0,4.620733058915506,0.09725935612826453,0.19293957296380623,0.502930215465869,0.3333333333333333,0.5510913281485784,0.008883326833333333,0.5510576922032568,0,12.43,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.022203233506944444,0.0,0.0,14.01217141303328,-0.1370176768209572,-0.05112818621833407,0.9558852309659089,0.3333333333333333,0.551157850164487,0.009090826833333334,0.5511242101589838,0,12.24,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017612033420138888,0.0,0.0,14.777842539447677,-0.1328531894081548,-0.005981412000262217,1.0420327224594608,0.3333333333333333,0.5511476488691699,0.009067826833333334,0.5511140094863044,0,12.17,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021165635850694444,0.0,0.0,14.618170997912712,-0.10612441802912986,0.22384203187061455,0.8886087733978426,0.3333333333333333,0.5511560834412111,0.0092089935,0.5511224435435401,0,12.3,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.0174560546875,0.0,0.0,10.391986378740459,-0.37222546588166444,2.5937930845397337,0.6471671185661767,0.3333333333333333,0.5511234959240651,0.008855326833333333,0.5510898580153784,0,12.299999999999999,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021375868055555556,0.0,0.0,11.69791492768733,0.27060862557016147,1.1661621153239101,0.741215175306657,0.3333333333333333,0.5511517105113405,0.0089834935,0.551118070880572,0,12.2,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023328993055555556,0.0,0.0,13.016628384511455,0.013802491505060853,-0.08302184550407958,0.9237291122608312,0.3333333333333333,0.551172546917812,0.0090624935,0.5511389060152901,0,12.01,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018941243489583332,0.0,0.0,10.657356561500416,0.025486010290870855,0.6375631586277378,0.7178070148125917,0.3333333333333333,0.551137964178972,0.009017826833333333,0.551104325387213,0,12.36,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023328993055555556,0.0,0.0,13.016628384511455,0.013802491505060853,-0.08302184550407958,0.9237291122608312,0.3333333333333333,0.551172546917812,0.0090624935,0.5511389060152901,0,11.95,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.017612033420138888,0.0,0.0,8.057549764980488,-0.06626690240995893,-0.1412033977204569,0.7633852250966285,0.3333333333333333,0.5511439465324828,0.008853993499999999,0.55111030737559,0,12.42,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.015007866753472222,0.0,0.0,3.8789849594171475,-0.027950511040984862,-0.041661426423778236,0.5381832687218469,0.3333333333333333,0.5510870760910593,0.008808993499999999,0.5510534404052628,0,12.23,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016737196180555556,0.0,0.0,5.428317608441586,-0.04364357885399104,-0.03612826267730281,0.6223870238219403,0.3333333333333333,0.5511112745702693,0.008715826833333334,0.5510776374075148,0,12.31,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.014085557725694444,0.0,0.0,3.3038824990822158,0.012973850581276107,-0.016420406698982815,0.4556075057565789,0.3333333333333333,0.5510805903787145,0.0089074935,0.5510469550887743,0,12.15,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.013536241319444444,0.0,0.0,3.9480513370166697,0.050399130105099055,0.00955128022742587,0.499092542842742,0.3333333333333333,0.5510895663926593,0.008851160166666665,0.5510559305548668,0,12.21,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.019802517361111112,0.0,0.0,9.827363564068152,-0.13242042888370661,0.11195666955171535,0.8269547754941075,0.3333333333333333,0.5511494180761244,0.009075993499999999,0.551115778585275,0,12.46,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.021809895833333332,0.0,0.0,22.904089891669514,0.19469913317870755,1.178792413570176,0.7897550908850427,0.3333333333333333,0.5511330233146274,0.009195326833333333,0.5510993848244349,0,12.280000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018541124131944444,0.0,0.0,9.451863879444,0.12257855809217057,0.18782212878838256,0.7455628866123902,0.3333333333333333,0.5511417045987286,0.008985160166666667,0.5511080655786726,0,12.12,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.020351833767361112,0.0,0.0,11.714639694282605,-0.20189157516209713,0.3241719194388313,0.7896599813558943,0.3333333333333333,0.5511507857550616,0.008931326833333334,0.5511171461807357,0,12.06,16384,300,nnair25_Alcoholics
4,2,0,0,4,8,2,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,0.607513427734375,0.004913330078125,0.0,0.0,55.95119702360855,0.039203194964486245,0.19335787061442708,1.514361729766675,0.3333333333333333,0.49514740889946895,0.009130993499999998,0.4951171875,0,12.01,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.01678466796875,0.0,0.0,5.1163891389184455,-0.0658577943709062,-0.033974545209389216,0.6087036476133968,0.3333333333333333,0.5511231126096898,0.008909660166666666,0.5510894747243987,0,12.09,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.018344455295138888,0.0,0.0,9.203035737128875,-0.12409507864711462,0.06350168082471597,0.7299615915272654,0.3333333333333333,0.5511371544997948,0.009029660166666667,0.5511035157574548,0,12.17,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023695203993055556,0.0,0.0,13.528905997180075,-0.12055196464917246,0.1610174667969427,0.9167010748522696,0.3333333333333333,0.5511630791355326,0.0091059935,0.5511294388108783,0,12.28,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023145887586805556,0.0,0.0,13.692988742227842,-0.0041738443621660406,-0.1568547203985681,1.0210515127840913,0.3333333333333333,0.5511717339270636,0.009008493499999999,0.5511380930741628,0,11.92,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016004774305555556,0.0,0.0,18.813334996213765,0.5118789799421131,1.8434776253059277,0.5797036072223035,0.3333333333333333,0.5510984207063597,0.0090044935,0.5510647843281428,0,12.530000000000001,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.023173014322916668,0.0,0.0,13.264936460283861,-0.021459532086186558,-0.13755582594861612,0.9812175801619185,0.3333333333333333,0.5511729310600801,0.009077326833333333,0.551139290134112,0,12.33,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.016533745659722224,0.0,0.0,6.562078223876015,0.14316549957703725,0.3905067993853122,0.5795978746859374,0.3333333333333333,0.5511152964735846,0.008904660166666667,0.5510816590653526,0,12.08,16384,300,nnair25_Alcoholics
4,2,0,0,4,9,1,1,6,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.022169325086805556,0.0,0.0,11.79167426712207,-0.0357032589816215,-0.20351044850761424,0.94622783521783,0.3333333333333333,0.5511690912931849,0.008971493499999999,0.5511354506015778,0,12.39,16384,300,nnair25_Alcoholics
